customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,tech_support,support_tickets,churn
CUST_10800,52.0,3.0,155.74200815072362,$664.31,Two year,Electronic check,DSL,No,4,Yes
CUST_10801,35.0,39.0,, ,Month-to-month,Credit card,DSL,No,1,Yes
CUST_10802,42.0,48.0,93.22463863558889, 4713.62 ,Month-to-month,Credit card,Fiber optic,No,0,No
CUST_10803,35.0,4.0,67.71881878800758,328.38,Month-to-month,Bank transfer,Fiber optic,Yes,1,Yes
CUST_10804,36.0,46.0,56.381231053848296,$2740.18,Month-to-month,Credit card,Fiber optic,Yes,1,No
CUST_10805,37.0,72.0,90.192016559493,$6771.57,One year,Bank transfer,Fiber optic,No,1,No
CUST_10806,44.0,31.0,129.20532837219804,$4490.99,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_10807,35.0,37.0,100.2583656072944,4069.96,Two year,Credit card,DSL,No,0,No
CUST_10808,,72.0,182.47645562110685,$13713.60,Month-to-month,Mailed check,Fiber optic,No internet service,2,No
CUST_10809,30.0,22.0,44.60909806393026,$993.49,One year,Electronic check,Fiber optic,Yes,0,No
CUST_10810,39.0,9.0,114.29651601090798,1206 USD,Two year,,DSL,Yes,1,No
CUST_10811,36.0,44.0,70.47504396363485,$3219.08,Month-to-month,Bank transfer,Fiber optic,No,2,No
CUST_10812,58.0,23.0,46.11975275730869,1214.30,Month-to-month,Credit card,DSL,Yes,1,Yes
CUST_10813,43.0,21.0,61.38773825530325,$1282.33,Month-to-month,Electronic check,DSL,No,3,Yes
CUST_10814,53.0,7.0,106.03430066209364,$776.96,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_10815,23.0,34.0,62.95966527052517,$2014.03,Two year,Mailed check,No,Yes,2,No
CUST_10816,44.0,2.0,68.90205498659569,212.50,Two year,Credit card,No,Yes,1,No
CUST_10817,52.0,62.0,, ,Two year,Bank transfer,DSL,No,3,No
CUST_10818,42.0,9.0,104.0495346409859,1131.90,Two year,Mailed check,Fiber optic,No,2,No
CUST_10819,54.0,3.0,72.72054276352927, 261.91 ,Month-to-month,Bank transfer,Fiber optic,No,3,Yes
CUST_10820,35.0,14.0,81.605588527411,1279 USD,Two year,Electronic check,DSL,No,1,No
CUST_10821,58.0,1.0,62.68072930084449,129 USD,Two year,Mailed check,Fiber optic,Yes,1,No
CUST_10822,69.0,28.0,77.95866223260796, 2365.84 ,Month-to-month,Electronic check,Fiber optic,No internet service,4,No
CUST_10823,37.0,56.0,107.34325221801211,5941 USD,Month-to-month,Credit card,No,No,0,Yes
CUST_10824,36.0,44.0,95.5620037934308, 4575.94 ,Month-to-month,Electronic check,DSL,No,1,Yes
CUST_10825,58.0,3.0,80.88495839078455, 294.08 ,Month-to-month,Bank transfer,DSL,No,1,No
CUST_10826,60.0,3.0,62.71964011268104,263.69,Month-to-month,Electronic check,Fiber optic,Yes,2,No
CUST_10827,35.0,40.0,48.784326825551105,$1906.98,Two year,Mailed check,Fiber optic,No,0,No
CUST_10828,36.0,62.0,117.23045859834076,$7351.31,,Electronic check,No,Yes,1,No
CUST_10829,38.0,15.0,46.50059321682585,$792.02,Month-to-month,Electronic check,DSL,No,1,No
CUST_10830,25.0,17.0,102.75189685968637, 1764.96 ,Month-to-month,Electronic check,Fiber optic,Yes,2,Yes
CUST_10831,,9.0,72.87755196445148,$682.89,Two year,Bank transfer,Fiber optic,No internet service,3,No
CUST_10832,29.0,54.0,70.58644435712782,4023.04,One year,Mailed check,DSL,No internet service,0,No
CUST_10833,32.0,25.0,52.145369208348406,1364.83,Month-to-month,Bank transfer,Fiber optic,No internet service,0,No
CUST_10834,41.0,8.0,68.42287955547899,617 USD,One year,Mailed check,Fiber optic,Yes,1,No
CUST_10835,44.0,9.0,55.075960721563916,523 USD,Two year,Mailed check,DSL,No internet service,2,No
CUST_10836,60.0,53.0,83.09856999611505, 4069.89 ,Two year,Mailed check,DSL,No,0,No
CUST_10837,29.0,0.0,91.63522015076958,89 USD,Month-to-month,Credit card,Fiber optic,No,1,No
CUST_10838,53.0,9.0,47.357609791807775,$436.31,Month-to-month,Mailed check,Fiber optic,No,1,Yes
CUST_10839,38.0,19.0,92.72973981606089,$2005.18,Two year,Electronic check,No,Yes,0,No
CUST_10840,40.0,4.0,98.15064957234291,$445.73,Month-to-month,Credit card,DSL,No internet service,1,Yes
CUST_10841,49.0,2.0,80.42820394779832, 237.99 ,One year,Electronic check,DSL,No,2,Yes
CUST_10842,28.0,41.0,56.160588235521075,2147.52,Month-to-month,Credit card,No,Yes,3,Yes
CUST_10843,46.0,54.0,116.52239932590496,5890.32,Month-to-month,Electronic check,No,Yes,1,No
CUST_10844,43.0,42.0,76.9259032456862,3412.91,Month-to-month,Bank transfer,DSL,No internet service,2,No
CUST_10845,47.0,55.0,125.7424336949085,7248 USD,Month-to-month,Electronic check,Fiber optic,Yes,2,No
CUST_10846,44.0,19.0,107.5823300557621,1950 USD,Two year,Credit card,DSL,No internet service,2,No
CUST_10847,70.0,40.0,82.00751541448095,$3026.84,Month-to-month,Mailed check,DSL,No,3,No
CUST_10848,33.0,12.0,63.331140098796226,753.95,Two year,Electronic check,DSL,No,0,Yes
CUST_10849,35.0,26.0,53.95205372222428,1533 USD,Two year,Electronic check,DSL,Yes,3,No
CUST_10850,34.0,72.0,98.47836795845316,$7310.52,Month-to-month,Mailed check,Fiber optic,No,2,No
CUST_10851,34.0,6.0,49.667980342026496,315 USD,One year,Bank transfer,Fiber optic,No,2,No
CUST_10852,33.0,12.0,65.23713434904198, 846.06 ,Month-to-month,Mailed check,No,Yes,4,No
CUST_10853,55.0,16.0,77.25485212817527, 1369.03 ,One year,Electronic check,Fiber optic,Yes,2,No
CUST_10854,58.0,4.0,111.95107525533496,601 USD,One year,Mailed check,Fiber optic,Yes,0,No
CUST_10855,34.0,2.0,39.89032879065427,$130.06,Month-to-month,Mailed check,Fiber optic,No,1,Yes
CUST_10856,31.0,42.0,80.78203762130849,3353.75,Month-to-month,Electronic check,No,Yes,1,Yes
CUST_10857,47.0,72.0,59.29691669879183,$4013.40,One year,Electronic check,Fiber optic,No,0,No
CUST_10858,-5.0,12.0,63.82701574592591, 786.09 ,Two year,Bank transfer,Fiber optic,No,5,No
CUST_10859,49.0,,111.26720138319007,,Month-to-month,Credit card,No,Yes,2,No
CUST_10860,43.0,2.0,111.16829165211044,351.93,One year,Electronic check,DSL,No,2,No
CUST_10861,23.0,53.0,83.32914729057536,$4924.09,Month-to-month,Bank transfer,Fiber optic,No,0,No
CUST_10862,60.0,15.0,111.79620542300862,$1776.72,Two year,Electronic check,No,Yes,5,No
CUST_10863,63.0,9.0,116.9994970427284,1124.45,Month-to-month,Mailed check,No,No,3,No
CUST_10864,34.0,16.0,55.971985314679856, 938.05 ,One year,Mailed check,DSL,No internet service,4,No
CUST_10865,36.0,9.0,120.03266895173033,$1153.47,Month-to-month,Electronic check,Fiber optic,Yes,0,Yes
CUST_10866,44.0,16.0,148.07142582132752,2394 USD,One year,Mailed check,Fiber optic,No internet service,2,No
CUST_10867,45.0,47.0,51.69880730160129,$2528.07,Two year,Credit card,DSL,No,0,No
CUST_10868,49.0,22.0,108.5411973672748,2254.66,One year,Credit card,Fiber optic,Yes,0,No
CUST_10869,65.0,28.0,89.12141331358254, 2460.23 ,One year,Electronic check,DSL,No,1,No
CUST_10870,39.0,11.0,26.64404879278448,330.05,Month-to-month,Electronic check,DSL,Yes,1,No
CUST_10871,31.0,32.0,37.39307944401308,1118 USD,Two year,Credit card,Fiber optic,No,2,Yes
CUST_10872,,26.0,74.61454503010083, 1846.66 ,One year,Electronic check,Fiber optic,No,1,No
CUST_10873,32.0,3.0,39.171273693844284,150 USD,Two year,Bank transfer,Fiber optic,No internet service,2,No
CUST_10874,41.0,20.0,55.87208746496488,1261 USD,Month-to-month,Electronic check,Fiber optic,No,0,Yes
CUST_10875,63.0,7.0,99.19465380831858,835.60,Month-to-month,Mailed check,DSL,No,1,Yes
CUST_10876,35.0,39.0,87.30733487553032,$3158.54,Month-to-month,Electronic check,DSL,No,1,No
CUST_10877,44.0,13.0,83.35879703294181,1167.42,Month-to-month,Credit card,DSL,Yes,1,Yes
CUST_10878,41.0,72.0,55.7800386539019, 3888.45 ,Month-to-month,Credit card,DSL,No,1,No
CUST_10879,55.0,,54.90679552059348,,Two year,Electronic check,Fiber optic,No,3,No
CUST_10880,71.0,36.0,87.36066216277365, 3328.44 ,One year,Credit card,Fiber optic,No,3,No
CUST_10881,35.0,27.0,85.22880210910901,$2492.15,Two year,Mailed check,DSL,Yes,2,No
CUST_10882,35.0,35.0,94.47008937176315, 3647.74 ,Month-to-month,Electronic check,DSL,Yes,0,No
CUST_10883,54.0,9.0,116.31732238065331, 1157.45 ,Month-to-month,Bank transfer,Fiber optic,No,5,Yes
CUST_10884,49.0,16.0,69.13785195003217,$1291.57,Two year,Mailed check,DSL,No,0,No
CUST_10885,63.0,38.0,69.32104196727539,$2963.05,Month-to-month,Electronic check,No,No,0,No
CUST_10886,48.0,6.0,124.59533825331678,$938.83,Month-to-month,Electronic check,Fiber optic,No,0,Yes
CUST_10887,37.0,6.0,92.20678055339606,$655.11,Two year,Credit card,DSL,No,0,Yes
CUST_10888,48.0,19.0,88.65425049630096,1736 USD,Month-to-month,Credit card,DSL,No,3,Yes
CUST_10889,54.0,18.0,65.59793060063247,1212 USD,Month-to-month,Credit card,Fiber optic,Yes,3,Yes
CUST_10890,51.0,8.0,89.0711268302075,723 USD,Two year,Electronic check,DSL,No internet service,0,No
CUST_10891,,8.0,75.18042810134011,$642.68,Month-to-month,Bank transfer,DSL,No,2,No
CUST_10892,54.0,8.0,147.17990651847452,1382.59,Two year,Electronic check,DSL,Yes,1,Yes
CUST_10893,,35.0,85.46000425861052,3140 USD,Month-to-month,Credit card,Fiber optic,Yes,1,Yes
CUST_10894,-5.0,25.0,108.84647605861942,$3065.70,One year,Electronic check,Fiber optic,Yes,1,No
CUST_10895,49.0,43.0,108.57267352875553,$4347.27,Month-to-month,Mailed check,DSL,No internet service,1,No
CUST_10896,39.0,72.0,80.4356878377153, 5466.98 ,One year,Mailed check,Fiber optic,No,1,No
CUST_10897,43.0,15.0,52.447940374887, 887.71 ,Month-to-month,Credit card,Fiber optic,No,1,No
CUST_10898,55.0,2.0,106.96288020051918,$311.81,Two year,Bank transfer,Fiber optic,Yes,0,No
CUST_10899,,1.0,77.43861126503575,$143.06,Month-to-month,Mailed check,DSL,No,1,No
CUST_10900,45.0,8.0,68.11079625573485, 673.86 ,Month-to-month,Mailed check,Fiber optic,No,0,No
CUST_10901,36.0,65.0,79.6595309729687, 5559.57 ,One year,Credit card,No,No,0,No
CUST_10902,41.0,18.0,51.59677860315787,$962.45,Month-to-month,Electronic check,DSL,No,2,No
CUST_10903,56.0,8.0,76.69134222166454,$734.86,Month-to-month,Credit card,DSL,Yes,0,No
CUST_10904,43.0,12.0,74.64974716686571,$1005.50,Month-to-month,Credit card,DSL,No,1,Yes
CUST_10905,42.0,22.0,90.67573346205596,2206.49,Month-to-month,Electronic check,DSL,No,3,Yes
CUST_10906,25.0,25.0,67.4879657858825,$1865.30,Month-to-month,Electronic check,DSL,No,3,No
CUST_10907,50.0,4.0,87.87670248451268, 402.89 ,Month-to-month,Electronic check,Fiber optic,No,2,Yes
CUST_10908,49.0,72.0,99.27446278646029,$7425.27,Month-to-month,Electronic check,No,No internet service,1,No
CUST_10909,67.0,19.0,89.27876111317455,$1609.44,One year,Mailed check,DSL,No,3,No
CUST_10910,37.0,3.0,48.260025621387186,$175.41,Month-to-month,Bank transfer,Fiber optic,No internet service,0,No
CUST_10911,44.0,54.0,73.07748924702057,$4344.00,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_10912,44.0,2.0,91.3803750141655,$275.65,Two year,Electronic check,Fiber optic,Yes,3,No
CUST_10913,60.0,57.0,102.00375198474083,$6195.35,Two year,Bank transfer,Fiber optic,No,3,Yes
CUST_10914,40.0,72.0,60.31558470987176, 4701.12 ,Month-to-month,Bank transfer,DSL,No,3,No
CUST_10915,44.0,29.0,90.30798000904095,2952 USD,Month-to-month,Credit card,Fiber optic,No internet service,5,No
CUST_10916,48.0,35.0,67.92330475564681,$2625.87,Two year,Electronic check,Fiber optic,No internet service,2,No
CUST_10917,43.0,10.0,75.11229563820717,$823.48,,Bank transfer,Fiber optic,No,0,Yes
CUST_10918,36.0,68.0,44.77258662695463,2987.96,Month-to-month,Credit card,Fiber optic,No,2,Yes
CUST_10919,43.0,18.0,, ,Month-to-month,Mailed check,DSL,No,0,Yes
CUST_10920,54.0,32.0,72.14488113089413,2216 USD,One year,Mailed check,DSL,No internet service,3,No
CUST_10921,29.0,62.0,60.40070753438981,$3729.38,Month-to-month,Electronic check,No,No,0,No
CUST_10922,43.0,72.0,108.98754840267836, 7743.65 ,One year,Credit card,Fiber optic,Yes,1,No
CUST_10923,33.0,43.0,95.66533026439174,4259 USD,One year,Mailed check,No,Yes,0,No
CUST_10924,55.0,9.0,102.24754931306988,1056.32,Month-to-month,Credit card,DSL,Yes,0,Yes
CUST_10925,23.0,72.0,43.37659392128806,3469.41,Two year,Credit card,Fiber optic,Yes,0,No
CUST_10926,34.0,24.0,63.547836641467,1661.26,Month-to-month,Mailed check,Fiber optic,No,0,No
CUST_10927,46.0,64.0,72.31327057899802,4835.50,One year,Mailed check,No,No internet service,1,No
CUST_10928,60.0,27.0,50.8896547688005, 1377.91 ,Month-to-month,Electronic check,DSL,Yes,2,Yes
CUST_10929,40.0,9.0,89.76372753836887,$814.07,Month-to-month,Electronic check,DSL,Yes,4,No
CUST_10930,34.0,11.0,64.93177702202735,746.16,Month-to-month,Bank transfer,Fiber optic,No,2,No
CUST_10931,64.0,19.0,84.862145298626,$1788.37,Month-to-month,Bank transfer,No,Yes,3,No
CUST_10932,24.0,37.0,88.45472996892866, 3163.15 ,Month-to-month,Mailed check,No,No,2,Yes
CUST_10933,15.0,9.0,74.73886515046189,$779.11,Month-to-month,Credit card,No,No,4,No
CUST_10934,46.0,21.0,91.53724933494864,2045 USD,Month-to-month,Electronic check,No,Yes,4,Yes
CUST_10935,35.0,10.0,56.30986304342106,578 USD,One year,Mailed check,DSL,Yes,1,No
CUST_10936,29.0,41.0,82.14997528619267, 3285.81 ,Month-to-month,Mailed check,DSL,Yes,0,No
CUST_10937,50.0,15.0,78.62901397873092,$1257.13,One year,Electronic check,DSL,No,1,Yes
CUST_10938,44.0,2.0,111.66394539683006, 329.52 ,Month-to-month,Credit card,DSL,Yes,1,Yes
CUST_10939,34.0,4.0,44.68091930390132,235 USD,Month-to-month,Bank transfer,Fiber optic,No,2,No
CUST_10940,26.0,2.0,82.65051614424397,259 USD,Month-to-month,Mailed check,No,Yes,0,Yes
CUST_10941,51.0,17.0,78.06904367670916,1426.20,Month-to-month,Mailed check,DSL,No,1,No
CUST_10942,49.0,3.0,68.95373616330468,$293.59,One year,Electronic check,Fiber optic,Yes,0,No
CUST_10943,40.0,3.0,43.593976304827436,$176.56,Month-to-month,Mailed check,No,Yes,1,Yes
CUST_10944,63.0,68.0,51.996492645368726, 3920.98 ,Two year,Bank transfer,Fiber optic,No,0,No
CUST_10945,,,65.23673935576926, ,Two year,Credit card,DSL,No,1,Yes
CUST_10946,23.0,14.0,82.89139248961355,$1173.05,Month-to-month,Credit card,Fiber optic,Yes,1,No
CUST_10947,33.0,72.0,53.22991596625013,$4052.20,One year,,DSL,Yes,1,No
CUST_10948,40.0,0.0,108.18948285043524,105 USD,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_10949,,23.0,75.45981615661289,$1730.98,Month-to-month,Electronic check,Fiber optic,Yes,2,No
CUST_10950,38.0,23.0,98.10685298206565,2204 USD,One year,Electronic check,DSL,No,1,Yes
CUST_10951,45.0,15.0,121.30804246023041,1961.31,Month-to-month,Mailed check,No,No,0,Yes
CUST_10952,26.0,12.0,57.138145964491606,700 USD,Month-to-month,Mailed check,Fiber optic,No,0,Yes
CUST_10953,58.0,15.0,34.01909028771188,511 USD,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_10954,40.0,13.0,70.47712694574898,$1083.48,Month-to-month,Bank transfer,No,Yes,1,No
CUST_10955,54.0,31.0,52.30487299736126,$1774.77,Month-to-month,Bank transfer,DSL,No,1,No
CUST_10956,45.0,3.0,150.62881540073352,632 USD,Month-to-month,Electronic check,DSL,No internet service,2,No
CUST_10957,46.0,5.0,78.9280910415677,$501.42,Month-to-month,Bank transfer,Fiber optic,Yes,1,No
CUST_10958,48.0,5.0,79.66504865015061,$522.82,Month-to-month,Electronic check,DSL,No internet service,1,Yes
CUST_10959,-1.0,7.0,55.8008760708144,$452.95,One year,Mailed check,Fiber optic,No internet service,19,No
CUST_10960,49.0,18.0,108.88541826044747,$1953.07,Month-to-month,Credit card,DSL,No,2,Yes
CUST_10961,57.0,3.0,91.8226966641963,393.90,,Mailed check,DSL,Yes,0,No
CUST_10962,43.0,49.0,69.68174418499734,3653.23,One year,Credit card,Fiber optic,No,1,Yes
CUST_10963,50.0,8.0,87.61634118702582, 775.03 ,One year,Electronic check,DSL,No,2,No
CUST_10964,40.0,4.0,,,One year,Mailed check,Fiber optic,Yes,0,No
CUST_10965,58.0,27.0,94.30064230232347,$2626.46,Month-to-month,Mailed check,Fiber optic,No,2,No
CUST_10966,33.0,1.0,67.71265206272045, 133.02 ,Month-to-month,Bank transfer,No,No internet service,1,No
CUST_10967,63.0,23.0,78.9651706802295,2058 USD,Month-to-month,Credit card,Fiber optic,Yes,1,Yes
CUST_10968,41.0,29.0,66.8531291087888, 1942.83 ,Two year,Bank transfer,DSL,Yes,3,No
CUST_10969,24.0,6.0,61.18064318116805,$467.96,One year,Bank transfer,Fiber optic,No,1,No
CUST_10970,,1.0,83.38034373358327,$180.44,Month-to-month,Electronic check,Fiber optic,Yes,2,No
CUST_10971,33.0,11.0,53.17496749200228,654 USD,Month-to-month,Mailed check,Fiber optic,No,0,Yes
CUST_10972,51.0,2.0,123.71898169577942,377.08,Two year,Bank transfer,Fiber optic,Yes,1,No
CUST_10973,33.0,3.0,81.04853834196227,$315.77,,Mailed check,Fiber optic,No,0,Yes
CUST_10974,36.0,,54.74944312347295,,Month-to-month,Credit card,Fiber optic,Yes,1,Yes
CUST_10975,18.0,8.0,104.24541737808293,$847.83,Month-to-month,Electronic check,Fiber optic,No,1,Yes
CUST_10976,36.0,18.0,79.62028300289825,$1400.12,Two year,Mailed check,DSL,No,1,No
CUST_10977,12.0,27.0,50.49528183259178,$1485.76,Month-to-month,Mailed check,DSL,No,3,Yes
CUST_10978,22.0,22.0,61.90507035812904,$1415.71,Month-to-month,Credit card,Fiber optic,No,3,No
CUST_10979,50.0,4.0,74.83452298986248,$347.97,One year,Credit card,DSL,Yes,2,No
CUST_10980,50.0,5.0,53.05482898071765,303.30,Month-to-month,Electronic check,DSL,No,2,No
CUST_10981,46.0,51.0,117.15642147152428,$6637.79,Two year,Electronic check,DSL,No,1,No
CUST_10982,29.0,20.0,83.86499411074502,$1714.36,Month-to-month,Mailed check,Fiber optic,Yes,2,No
CUST_10983,40.0,49.0,84.89253297013653, 4590.72 ,Month-to-month,Mailed check,DSL,No,1,No
CUST_10984,41.0,11.0,62.38040280654318,$719.32,Two year,Credit card,Fiber optic,No,2,Yes
CUST_10985,27.0,23.0,97.57066936118702,2361 USD,Two year,Mailed check,DSL,Yes,3,No
CUST_10986,59.0,18.0,89.74706350564534, 1541.66 ,Month-to-month,,Fiber optic,No,2,No
CUST_10987,52.0,9.0,73.70394343578386,$740.26,Month-to-month,Mailed check,Fiber optic,No,1,No
CUST_10988,38.0,15.0,76.85508880856958,1263 USD,Two year,Mailed check,Fiber optic,No,1,No
CUST_10989,41.0,17.0,122.96306521327463, 2095.72 ,Month-to-month,Credit card,DSL,No,0,No
CUST_10990,44.0,5.0,64.74106019434193, 394.58 ,Two year,Electronic check,No,Yes,0,Yes
CUST_10991,,9.0,97.75988680593198,$1006.37,Two year,Electronic check,No,No,1,No
CUST_10992,38.0,38.0,76.56577580446033,$3097.68,Month-to-month,Credit card,Fiber optic,Yes,1,No
CUST_10993,33.0,59.0,83.1815661934245,$5266.79,Two year,Electronic check,No,No,2,No
CUST_10994,29.0,,72.34082495245048, ,Month-to-month,Bank transfer,Fiber optic,No,3,Yes
CUST_10995,38.0,9.0,130.2215609964334,1253 USD,One year,Mailed check,Fiber optic,No,0,Yes
CUST_10996,63.0,5.0,86.44715226042817,525.71,Month-to-month,Mailed check,Fiber optic,Yes,2,No
CUST_10997,49.0,27.0,87.21891996503109,2677 USD,Two year,,Fiber optic,No internet service,1,No
CUST_10998,34.0,9.0,51.82036540432526,559.47,One year,,No,Yes,2,No
CUST_10999,48.0,72.0,60.90184573058739,4848.33,One year,Mailed check,Fiber optic,No internet service,1,No
CUST_11000,58.0,9.0,87.85681929797029, 858.56 ,Two year,Electronic check,No,No,1,Yes
CUST_11001,52.0,12.0,73.22561631808236,1006.56,Month-to-month,Mailed check,DSL,No,3,No
CUST_11002,42.0,22.0,52.649357451423455, 1239.97 ,Month-to-month,Electronic check,Fiber optic,No,0,No
CUST_11003,,39.0,102.86134836188289,3771.09,Two year,Bank transfer,Fiber optic,No,0,No
CUST_11004,49.0,15.0,53.73686502403186, 915.50 ,One year,Credit card,Fiber optic,No,2,No
CUST_11005,46.0,13.0,137.19663509730023,1988 USD,Two year,Electronic check,DSL,No,0,No
CUST_11006,52.0,72.0,91.83093198941229,6299.99,Two year,Electronic check,Fiber optic,No,0,No
CUST_11007,49.0,0.0,75.76213060646026,69.39,Month-to-month,Credit card,No,No,0,No
CUST_11008,54.0,54.0,70.4543606163748,$4136.18,Month-to-month,Bank transfer,DSL,No,2,No
CUST_11009,35.0,4.0,60.139241940574564,275 USD,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_11010,57.0,37.0,40.05916952160914,1397 USD,One year,Mailed check,DSL,No internet service,0,No
CUST_11011,,23.0,57.85001309445375, 1368.24 ,Month-to-month,Electronic check,No,No,2,No
CUST_11012,66.0,10.0,87.98671527189853,897.16,One year,Electronic check,Fiber optic,Yes,0,No
CUST_11013,33.0,50.0,50.06182020758972,$2764.39,Month-to-month,Credit card,DSL,Yes,0,No
CUST_11014,62.0,0.0,67.44389133850692,67 USD,Month-to-month,Bank transfer,DSL,No,0,No
CUST_11015,43.0,6.0,132.07748510919754,937 USD,Month-to-month,Bank transfer,Fiber optic,No,0,Yes
CUST_11016,33.0,20.0,61.048036315891444,$1391.78,Month-to-month,Electronic check,DSL,No,0,No
CUST_11017,35.0,10.0,44.38706236726076,$491.21,One year,Electronic check,Fiber optic,Yes,1,No
CUST_11018,37.0,23.0,51.39600603386805, 1197.38 ,Month-to-month,Credit card,No,No,0,Yes
CUST_11019,46.0,1.0,135.54674429912973,$287.20,Month-to-month,Electronic check,No,No,3,Yes
CUST_11020,47.0,3.0,79.39000317931588,$313.93,Month-to-month,Mailed check,DSL,No,1,Yes
CUST_11021,34.0,3.0,57.21629255912982,$220.56,One year,Electronic check,No,No internet service,1,No
CUST_11022,41.0,5.0,86.7944369394178, 544.02 ,Two year,Mailed check,Fiber optic,No,0,Yes
CUST_11023,67.0,15.0,54.967999574875066,932 USD,Month-to-month,,DSL,Yes,3,No
CUST_11024,62.0,33.0,37.42027395173366,1346 USD,One year,Electronic check,DSL,No,1,No
CUST_11025,46.0,57.0,117.54305246069438, 7468.81 ,Month-to-month,Credit card,DSL,No internet service,3,No
CUST_11026,41.0,43.0,70.33327761317048, ,Month-to-month,Bank transfer,Fiber optic,Yes,1,No
CUST_11027,42.0,5.0,140.19007903190038, 886.55 ,One year,Electronic check,DSL,No,0,No
CUST_11028,48.0,14.0,96.8175055674526,1556 USD,Month-to-month,Bank transfer,DSL,No internet service,1,No
CUST_11029,29.0,5.0,68.70066817399918, 371.00 ,One year,Electronic check,Fiber optic,Yes,0,No
CUST_11030,38.0,7.0,76.94141837392293,598.60,Month-to-month,Mailed check,Fiber optic,No,0,Yes
CUST_11031,21.0,17.0,76.55067734094622,$1443.39,,Bank transfer,Fiber optic,No,1,No
CUST_11032,46.0,2.0,86.06560101092083,$263.35,Month-to-month,Electronic check,Fiber optic,Yes,1,No
CUST_11033,49.0,6.0,47.96650622156965, 314.11 ,One year,Mailed check,DSL,Yes,0,No
CUST_11034,,66.0,114.29250313782663,$7357.01,,Bank transfer,No,Yes,4,No
CUST_11035,60.0,15.0,88.65753246866481, 1372.22 ,Month-to-month,Credit card,DSL,Yes,0,No
CUST_11036,26.0,14.0,70.57177753802942, 1072.94 ,Month-to-month,Mailed check,Fiber optic,Yes,0,Yes
CUST_11037,23.0,0.0,118.50711641720676,$126.37,Month-to-month,Electronic check,Fiber optic,No,4,Yes
CUST_11038,44.0,7.0,96.2469217462743,836 USD,One year,Electronic check,DSL,Yes,0,No
CUST_11039,54.0,48.0,46.78275960470438, 2407.02 ,Month-to-month,Mailed check,No,No,0,No
CUST_11040,61.0,4.0,102.18166219986203,545.95,Month-to-month,Electronic check,Fiber optic,No internet service,0,No
CUST_11041,35.0,13.0,58.2741899483273,$810.96,One year,Mailed check,DSL,Yes,0,No
CUST_11042,54.0,0.0,44.11148726703637,$43.14,Month-to-month,Bank transfer,No,Yes,1,No
CUST_11043,41.0,16.0,54.51302252549096,906.84,,Electronic check,Fiber optic,No,0,Yes
CUST_11044,39.0,1.0,128.52053958525264,$263.01,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_11045,52.0,41.0,94.80817003429117, 3682.69 ,Month-to-month,Mailed check,Fiber optic,No,1,Yes
CUST_11046,49.0,42.0,80.16275798756746,3501 USD,One year,Electronic check,Fiber optic,Yes,2,No
CUST_11047,22.0,37.0,87.9077611320036,$3450.82,One year,Credit card,DSL,Yes,0,No
CUST_11048,59.0,8.0,100.91961764512206,897 USD,Month-to-month,Mailed check,DSL,No,3,No
CUST_11049,58.0,44.0,70.63785156483536, 3466.80 ,Month-to-month,Credit card,Fiber optic,Yes,3,No
CUST_11050,33.0,19.0,120.45265976934712,2461.19,Month-to-month,Credit card,DSL,Yes,3,No
CUST_11051,46.0,11.0,77.10318438735521,$873.42,Month-to-month,Credit card,Fiber optic,No,1,Yes
CUST_11052,47.0,24.0,43.153481069701705, 1074.35 ,Month-to-month,Electronic check,DSL,No,0,No
CUST_11053,44.0,0.0,136.89798381006477,141 USD,Month-to-month,Credit card,DSL,Yes,1,Yes
CUST_11054,34.0,4.0,48.1570760737339,$232.29,One year,Electronic check,DSL,Yes,2,No
CUST_11055,,33.0,110.71226207820152,3447 USD,One year,Electronic check,Fiber optic,Yes,2,Yes
CUST_11056,41.0,7.0,41.183546556365684, 334.97 ,Month-to-month,Mailed check,Fiber optic,Yes,1,Yes
CUST_11057,55.0,22.0,81.09963914900527,2032 USD,Month-to-month,Electronic check,DSL,No internet service,1,Yes
CUST_11058,48.0,12.0,61.28153052306824, 794.28 ,Month-to-month,Electronic check,Fiber optic,No,1,Yes
CUST_11059,37.0,46.0,88.74569838714993,4509 USD,Month-to-month,Electronic check,DSL,No,3,Yes
CUST_11060,50.0,72.0,134.2859794185859,10459.72,,Electronic check,Fiber optic,No,1,No
CUST_11061,7.0,52.0,69.5243666844036,3424.95,One year,Bank transfer,DSL,No,1,No
CUST_11062,55.0,8.0,48.59417994782545,$455.56,One year,Electronic check,Fiber optic,No,0,No
CUST_11063,20.0,5.0,81.24378860087475,481.17,Two year,Mailed check,Fiber optic,No,0,No
CUST_11064,37.0,15.0,70.14153506370944,$1066.21,Month-to-month,Credit card,No,No internet service,2,Yes
CUST_11065,28.0,0.0,51.86956734045157,53 USD,Month-to-month,Mailed check,DSL,No internet service,0,No
