SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_ordinal,gender_Male,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0.0,0.0,0.0,0.5561497326203209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767361906944753,0.8003976590364024,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.6631016042780749,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.6270914508365805,1.4357523048622525,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.8983957219251337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9103827641531057,0.044221426420379274,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.25668449197860965,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7453586981434794,0.9055450940267693,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.5133689839572193,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.18427687371074944,0.521557401138553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.0855614973262032,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-0.2988769195507678,0.010376869015612472,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,-0.21390374331550802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9259683703873482,-0.2931211517598953,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.8556149732620321,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.46115058446023394,1.5548758585407798,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.1711229946524064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2493696997478798,0.10160623773189217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.8770053475935828,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.16685766674306662,1.2196957327847378,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.45014898005959203,-0.3893720542935203,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,-0.5561497326203209,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.11001604400641761,-0.3512171051438067,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.1925133689839572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9250515700206282,-0.20585386030412212,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.3422459893048128,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.34655053862021556,-0.07403134104704791,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.931469172587669,-0.32772039054761576,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.3422459893048128,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17419206967682788,-0.1039283342948265,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.27807486631016043,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.1989456795782719,0.33355465816198804,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.0213903743315508,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.44006417602567044,0.3692133535065472,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-0.25668449197860965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9323859729543893,-0.3006679655894316,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.4919786096256685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8232867293146918,-0.015354863522402817,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9250515700206282,-0.39688984191602,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.3850267379679144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9204675681870275,-0.33121804849553543,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.36363636363636365,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.7371074948429981,-0.0021189131136775644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.3942241576896631,1.5225261507984023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.7058823529411765,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0009168003667200947,0.8455479240819554,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,-0.44919786096256686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.035755214302085774,-0.2389001970153803,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,-0.25668449197860965,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.549163419665368,0.0682260996397122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-0.0213903743315508,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2860417144166858,0.03417835878568863,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1586064634425855,-0.3797353535573431,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.10695187165775401,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.43548017419206975,0.5312231280817669,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.0855614973262032,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.34196653678661487,0.25262959294372905,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,0.7700534759358288,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6775154710061885,1.6429123444830254,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.33554893421957366,-0.3875579163537279,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9140499656199864,-0.39147645430367944,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009168003667200947,-0.3822606335695341,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,1.0,0.5347593582887701,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.636259454503782,1.2337444169904905,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.10695187165775401,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4987393994957599,0.5870840635238541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.21390374331550802,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18244327297730925,0.5265789349558984,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.9197860962566845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9388035755214303,-0.023975647012296267,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,-0.12834224598930483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9323859729543893,-0.27164175855275335,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.3850267379679144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.918633967453587,-0.3355284402404822,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.0855614973262032,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.7041026816410728,0.41265107233693626,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.4919786096256685,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6380930552372222,-0.24445871566290417,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.9197860962566845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8269539307815724,0.09389977976365411,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8342883337153336,0.10202711773392402,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.36363636363636365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1659408663763465,-0.1245659674979047,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.5775401069518716,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.03758881503552597,0.7624023540253907,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0427807486631016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2447856979142791,0.3734947190444573,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.27807486631016043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17327526931010778,-0.03467180430531217,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,-0.5347593582887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9250515700206282,-0.37616513009183167,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.8556149732620321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195507678203072,0.01603697938776473,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.2994652406417112,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1586064634425855,0.6325391037432921,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.6844919786096256,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6215906486362596,1.4564189642723675,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,0.0,0.8983957219251337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.837038734815494,0.14907859934037943,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.6203208556149733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9342195736878296,-0.08086701280418562,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.3422459893048128,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6353426541370618,0.9704912322713368,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,1.0,1.0,0.6844919786096256,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0971808388723355,0.7481940256809367,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15402246160898475,0.2893187186380904,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7160210864084345,1.9673092343249414,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.2994652406417112,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5509970203988082,0.8465783544317576,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.40641711229946526,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-0.2979601191840477,-0.2334868094030398,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.06417112299465241,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.26495530598212247,0.04812545126681251,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.8983957219251337,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6353426541370618,1.7902203451941674,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.0213903743315508,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.19436167774467114,0.07758705140904093,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5775401069518716,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5115746046298418,-0.3816946225323189,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.06417112299465241,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4739857895943159,-0.06700699894417177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0855614973262032,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.17327526931010778,0.1831553664014397,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.08801283520513403,-0.38085286252825523,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.8770053475935828,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6518450607380243,1.7899445962273186,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,-0.10695187165775401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.930552372220949,-0.2581300591771796,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.6631016042780749,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8452899381159752,1.6434928686237589,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.36363636363636365,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6637634655053863,-0.03874998639396545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.22278248911299564,-0.18775602021675325,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.2447856979142791,0.6225686016261932,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2988769195507678,-0.36195680174737765,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.8983957219251337,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5225762090304836,1.6275574809606226,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.4919786096256685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9103827641531057,-0.09166476182182993,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.912216364886546,-0.07670175209442226,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.1711229946524064,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09901443960577595,0.0471240471240471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8416227366490947,-0.03512171051438067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.1711229946524064,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.6215906486362596,0.22366143832112412,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.23529411764705882,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.6463442585377035,0.8246780812225839,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.0427807486631016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.924134769653908,-0.23940815563852216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.8556149732620321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9204675681870275,-0.009027150388406973,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.8556149732620321,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.636259454503782,1.7411805684056993,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.7058823529411765,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.09901443960577595,0.7138560227565464,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.8770053475935828,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.5097410038964015,1.5883430752540701,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.9197860962566845,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.12560165024066,1.1636171007898757,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.8983957219251337,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11735044694017889,1.200320739587755,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.42780748663101603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1888608755443502,-0.1957237140483214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,-0.12834224598930483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1934448773779509,0.0053988745088221265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.8128342245989305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9168003667201468,0.01264091316447336,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.21390374331550802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9278019711207885,-0.2960237724635631,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.6844919786096256,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5124914049965621,1.3810088783910772,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.40064176025670417,-0.3344399574766067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.10695187165775401,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.5564978225991289,0.6211318043778777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5347593582887701,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.28054091221636485,-0.3386632706004434,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,-0.40641711229946526,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.09168003667201467,-0.22364692521760587,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.12834224598930483,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.18244327297730925,0.17276398428230885,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.44919786096256686,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30346092138436853,-0.18150087260034906,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,0.25668449197860965,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7829475131790053,0.9584743825581522,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.6631016042780749,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.15677286270914506,0.950898542521579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35021774008709594,0.07128836448208173,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09443043777217522,-0.2867644124188627,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,-0.44919786096256686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9323859729543893,-0.3550195382656116,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.4919786096256685,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.1595232638093056,0.7630699567872343,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.1711229946524064,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.0559248223699289,0.3064877201002856,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.27807486631016043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9433875773550311,-0.18157343811794077,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,-0.10695187165775401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.931469172587669,-0.2713514964823866,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,1.0,-0.47058823529411764,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.5858354343341738,-0.3214362167241749,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.6203208556149733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.843456337382535,0.03207395877552946,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.27807486631016043,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6280082512033005,0.8522239517003914,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.3422459893048128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18977767591107028,-0.10992224604790052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,1.0,0.9197860962566845,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6160898464359386,1.7590752250438113,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,-0.0213903743315508,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7398578959431583,0.5274061818564436,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.5133689839572193,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.637176254870502,1.2158787865594147,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.5989304812834224,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5546642218656888,1.334508894718319,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.10695187165775401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9195507678203072,-0.20730517065595602,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.4919786096256685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2832913133165254,-0.2533407350161277,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.6417112299465241,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.48040339216135697,0.3713467797237431,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.44919786096256686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4776529910611964,-0.2955158138404212,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.44919786096256686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9296355718542288,-0.10861606673124999,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9177171670868669,-0.10006784875894824,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45198258079303233,-0.389401080500557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.3850267379679144,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5179922071968829,0.9132515519950074,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.5775401069518716,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.7206050882420353,1.3706900617895383,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.3768049507219803,-0.3716225286905916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.15585606234242497,-0.3610134500186856,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
