doc_id,raw_text,category,target
DOC_0011,"I am 35 and am recovering from a case of Chicken Pox which I contracted
from my 5 year old daughter.  I have quite a few of these little puppies
all over my bod.  At what point am I no longer infectious?  My physician's
office says when they are all scabbed over.  Is this true?

Is there any medications which can promote healing of the pox?  Speed up
healing?  Please e-mail replies, and thanks in advance.",alt.atheism,1
DOC_0012,"In article <0fpzY=S00WBOM2Vn1u@andrew.cmu.edu> ""Charles D. Nichols"" <cn0p+@andrew.cmu.edu> writes:
>>From: herzog@sierra.lbl.gov (Hanan Herzog)
>>Subject: Discussions on alt.psychoactives
>>Date: 20 Apr 1993 19:16:25 GMT
>> 
>>Could the people discussing recreational drugs such as mj, lsd, mdma, etc.,
>>take their discussions to alt.drugs? Their discussions will receive greatest
>>contribution and readership there. The people interested in strictly
>>""smart drugs"" (i.e. Nootropics) should post to this group. The two groups
>>(alt.drugs & alt.psychoactives) have been used interchangably lately.
>>I do think that alt.psychoactives is a deceiving name. alt.psychoactives
>>is supposedly the ""smart drug"" newsgroup according to newsgroup lists on
>>the Usenet. Should we establish an alt.nootropics or alt.sdn (smart drugs &
>>nutrients)? I have noticed some posts in sci.med.nutrition regarding
>>""smart nutrients."" We may lower that groups burden as well.
>
>I beg to disagree with you on this subject.  If I recall correctly,
>alt.drugs was being flodded by posts like ""how do I grow MJ"" ""How do I
>use a bong?"" ""wow, man, I just had the coolest trip"" etc...  There were
>quite a few people out there who were versed in pharmacology and biology
>who wanted to discuss centrally active substabces at a higher level
>without all the other crap filling the bandwidth.    I would suggest
>that you proceed to create a newsgroup dedicated to Nootropics if you
>must have one dedicated to them, and leave alt.psychoactives to the
>discussion of psychoactives (including nootropics, which are but a small
>portion of the realm of centrally active substances).

I was wondering if a group called 'sci.pharmacology' would be relevent.
This would be used for a more formal discussion about pharmacological
issues (pharmacodynamics, neuropharmacology, etc.)

Just an informal proposal (I don't know anything about the net.politics
for adding a newsgroup, etc.)

[more alt.psychoactives stuff deleted]",alt.atheism,1
DOC_0013,"John E. King (king@ctron.com) posts a whopping one liner:

 * ""The modern theory of evolution is so inadequate that it deserves to be *
 *  treated as a matter of faith."" -- Francis Hitching                     *

  I have a few points to make about the above posting.

    1. Science is not based on and does not consist of ""quotes"" from either
    real or alleged experts.  Critical reasoning, evidence and (if possible)
    experimentation are necessary.  Creationists frequently display a massive
    confusion about this by merely quoting both non-experts and experts alike
    (some of the latter quotes are in fact false) and steadfastly refusing to
    follow any kind of rigorous scientific procedure.  This strongly suggests
    that (a.) their claims completely lack any scientific merit and (b.) they
    are aware of this fatal deficiency.  Of course, you may not actually be a
    creationist and this may not be your real intent.

    2. You have failed to identify Hitching and the surrounding context of his
    statement.  Why is that?  If Hitching is a scientific illiterate then the
    quote would merely display his profound ignorance of evolutionary biology.
    Creationists are frequently known to quote real scientists out of context
    and to fabricate statements that they subsequently attribute to legitimate
    scientists.  Of course, you may not actually be a creationist and this may
    not be your real intent.

    3. Evidence supporting the alleged inadequacies of ""the modern theory of
    evolution"" would be a much more powerful argument than a contextless one
    line quote from an unidentified nobody.  It is also important to note that
    disproving biological evolution does not automatically prove some alternate
    claims any more that disproving that the earth is shaped like a hockey puck
    proves that it is a hyperbolic paraboloid.  Creationists seem rather fond
    of diving (head first) into this logical fallacy.  Of course, you may not
    actually be a creationist and this may not be your real intent.

    4. Since evolution is central to virtually all of modern science, an attack
    on evolution (either the fact or the theory) really represents an attack on
    science.  While the theory will unquestionably continue to evolve (B^) the
    fact of evolution will not ever go away.  Creationists lost the battle long
    ago (more than 100 years in fact) but are simply too willfully ignorant and
    irrational to acknowledge the fact.  Of course, you may not actually be a
    creationist and you may not really be that ignorant.


Warren Kurt vonRoeschlaub (kv07@IASTATE.EDU) asks:

 * Neither I, nor Webster's has ever heard of Francis Hitchings.  Who is he? *

  I, like Hitchings, am not to be found in Webster's B^).  Francis Hitchings
is a scientifically illiterate creationist (or perhaps he is just playing the
part of one) who wrote a quite ignorant book attacking evolution (""The Neck of
the Giraffe"").  In that publication he quotes a creationist (Jean Sloat Morton)
using the standard invalid creationist probability argument that proteins could
not have formed by chance.  Thus not only confusing abiogenesis with evolution
(the two are quite independent) but also concluding with a ""non sequitur"" (i.e.
the conclusion ""does not follow""). [pp 70-71]  Hitchings also misquotes Richard
Lewontin in an effort to support creationism. [pp 84]

  Hitchings book was reviewed by National Park Service ecologist David Graber
in the Los Angeles Times (and repeated in the Oregonian).  The article was
titled ""`Giraffe' sticks scientific neck out too far"".  Excerpts include :

  ""Francis Hitchings is not a biologist.""  ""He goes after Darwin like Mark
  Antony after Brutus.  He flips from scientific reasoning to mysticism and
  pseudo-science with the sinuosity of a snake-oil salesman.""  ""He suggests
  a mystical `organizing principle' of life, using the similarity of organs
  in different creatures as evidence [sic].""

  Note that the last statement above is actually evidence FOR evolution not
against it.  If John E. King is quoting from this reviewed book it wouldn't
surprise me much.  It's also interesting that King had nothing to add (i.e.
he only posted a quote).",sci.med,0
DOC_0014,"kcochran@nyx.cs.du.edu (Keith ""Justified And Ancient"" Cochran) writes:

>>>How many contridictions do you want to see?
>>Good question. If I claim something is a general trend, then to disprove this,
>>I guess you'd have to show that it was not a general trend.
>No, if you're going to claim something, then it is up to you to prove it.
>Think ""Cold Fusion"".

Well, I've provided examples to show that the trend was general, and you
(or others) have provided some counterexamples, mostly ones surrounding
mating practices, etc.  I don't think that these few cases are enough to
disprove the general trend of natural morality.  And, again, the mating
practices need to be reexamined...

>>Try to find ""immoral"" non-mating-related activities.
>So you're excluding mating-related-activities from your ""natural morality""?

No, but mating practices are a special case.  I'll have to think about it
some more.

>>Yes, I think that the natural system can be objectively deduced with the
>>goal of species propogation in mind.  But, I am not equating the two
>>as you so think.  That is, an objective system isn't necessarily the
>>natural one.
>Are you or are you not the man who wrote:
>""A natural moral system is the objective moral system that most animals
> follow"".

Indeed.  But, while the natural system is objective, all objective systems
are not the natural one.  So, the terms can not be equated.  The natural
system is a subset of the objective ones.

>Now, since homosexuality has been observed in most animals (including
>birds and dolphins), are you going to claim that ""most animals"" have
>the capacity of being immoral?

I don't claim that homosexuality is immoral.  It isn't harmful, although
it isn't helpful either (to the mating process).  And, when you say that
homosexuality is observed in the animal kingdom, don't you mean ""bisexuality?""

>>>>Because we can't determine to what end we should be ""moral.""
>Are you claiming to be a group?  ""We"" usually implies more than one entity.

This is standard jargon.  Read any textbook.  The ""we"" forms are used
throughout.

>>Well, I'm saying that these goals are not inherent.  That is why they must
>>be postulates, because there is not really a way to determine them
>>otherwise (although it could be argued that they arise from the natural
>>goal--but they are somewhat removed).
>Postulate: To assume; posit.

That's right.  The goals themselves aren't inherent.

>I can create a theory with a postulate that the Sun revolves around the
>Earth, that the moon is actually made of green cheese, and the stars are
>the portions of Angels that intrudes into three-dimensional reality.

You could, but such would contradict observations.

>I can build a mathematical proof with a postulate that given the length
>of one side of a triangle, the length of a second side of the triangle, and
>the degree of angle connecting them, I can determine the length of the
>third side.

But a postulate is something that is generally (or always) found to be
true.  I don't think your postulate would be valid.

>Guess which one people are going to be more receptive to.  In order to assume
>something about your system, you have to be able to show that your postulates
>work.

Yes, and I think the goals of survival and happiness *do* work.  You think
they don't?  Or are they not good goals?",sci.med,0
DOC_0015,"carl@SOL1.GPS.CALTECH.EDU (Carl J Lydick) writes:

>Of course, bee venom isn't a single chemical.  Could be your brother is
>reacting to a different component than the one that causes anaphylactic shock
>in other people.

>Similarly, Chinese food isn't just MSG.  There are a lot of other
>ingredients in it.  Why, when someone eats something with lots of
>ingredients they don't normally consume, one of which happens to be
>MSG, do they immediately conclude that any negative reaction is to
>the MSG? 

ARGHHHHHHHHHh

READ THE MEMOS!!!!

I said that I PERSONALLY had other people order the EXACT SAME FOOD at
TWO DIFFERENT TIMES from the SAME RESTAURANT and the people that
ordered the food for me did NOT TELL ME which time the MSG was in the
food and which time it was not in the food.

ONE TIME I HAD A REACTION

ONE TIME I DID NOT

THE REACTION CAME THE TIME THE MSG WAS IN THE FOOD

THAT WAS THE ONLY DIFFERENCE

SAME RESTAURANT - SAME INGREDIENTS!!!

>Why, when someone eats something with lots of ingredients they don't
>normally consume, one of which happens to be MSG, do they immediately
>conclude that any negative reaction is to the MSG? 

I eat lots of Chinese food - I LOVE Chinese food.  I've just learned
the following

IF I get food at one of the restaurants that DOES NOT USE MSG or

IF I prepare the food myself without MSG or 

IF I order the food from a restaurant that will hold the MSG (and I
never get soup unless it's from a restaurant that cooks without the
MSG)

I DO NOT GET A REACTION!!!!

OKAY

DO YOU UNDERSTAND!!!!

I GET A REACTION FROM MSG

I DO NOT GET A REACTION WHEN THERE IS NO MSG

If you're having trouble understand this, please tell me which of the
words you do not understand and I'll look them up in the dictionary
for you.

--
The great secret of successful marriage is to treat all disasters
as incidents and none of the incidents as disasters.    
  -- Harold Nicholson",alt.atheism,1
DOC_0016,"In article <1993Apr16.063425.163999@zeus.calpoly.edu> dfield@flute.calpoly.edu (InfoSpunj (Dan Field)) writes:
>I love the FAQ.       
>
>The comment about contact lenses not being an option for any remaining
>correction after RK and possibly after PRK is interresting.  Why is
>this?  Does anyone know for sure whether this applies to PRK as well?
>
>Also, why is it possible to get a correction in PRK with involvement of
>only about 5% of the corneal depth, while RK is done to a depth of up to
>95%?  Why such a difference?

In myopia the cornea is too curved.  There is too much of a bulge in the
center.

In PRK the laser removes a small amount of material from the center.

In RK the surgeon cuts incisions near the edge.  They heal, and the scarring
reshapes the cornea.

Entirely different mechanisms, and the action is in a different place.",alt.atheism,1
DOC_0017,"In article <1993Apr28.173600.21703@organpipe.uug.arizona.edu> ame_0123@bigdog.engr.arizona.edu (Terrance J. Dishongh) writes:
>Greeting
>
>I am starting work on a project where I am trying to make strain gages
>bond to bone in vivo or a period of several months.  I am currently
>using hydroxyapaptite back gages, and I have tried M-bonding the gages
>to the bone.  Apart from those two application methods there doesn't
>seem to be much else in the literature.  I have only an engineering 
>background not medical or biological.  I would be interest in any
>ideas about how to stimulte bone growth on the surface of cortical bone.
>
>Thanks for oyur help in Advance.
>
>Terrance J Dishongh
>ame_0123@bigdog.engr.arizona.edu

Terrance,

  There is a good article entitled:  ""A long-term in vivo bone strain
measurement device,""  Journal of Investigative Surgery 1989; 2(2): 195-206
by Szivek JA & Magee FP.
  I think you can find some others by searching MedLine.",alt.atheism,1
DOC_0018,"Hi, I am doing a term paper on the syringe and I have found some
information.  It is said that Charles Pravaz has invented the hypodermic
needle, but then I have also found that Alexander Wood has invented it. 
Does anyone know which one it is, of if it was anyone else?  If there is
anymore information that is out there could you please send it to me.
Thank you very much.
Becky Olsen",alt.atheism,1
DOC_0019,"Dan Schaertel,,, (dps@nasa.kodak.com) wrote:
> In article 21627@ousrvr.oulu.fi, kempmp@phoenix.oulu.fi (Petri Pihko) writes:

> |>I love god just as much as she loves me. If she wants to seduce me,
> |>she'll know what to do. 

> But if He/She did you would probably consider it rape.  

Of course not. I would think that would be great _fun_, not having ever
felt the joy and peace the Christians speak of with a longing gaze.
This is not what I got when I believed - I just tried to hide my fear
of getting punished for something I never was sure of. The Bible is
hopelessly confusing for someone who wants to know for sure. God did
not answer. In the end, I found I had been following a mass delusion,
a lie. I can't believe in a being who refuses to give a slightest hint
of her existence.

> Obviously there are many Christians who have tried and do believe. So .. ?

I suggest they should honestly reconsider the reasons why they believe
and analyse their position. In fact, it is amusing to note in this
context that many fundamentalist publications tell us exactly the
opposite - one should not examine one's belief critically.

I'll tell you something I left out of my 'testimony' I posted to this
group two months ago. A day after I finally found out my faith is over,
I decided to try just one more time. The same cycle of emotional
responses fired once again, but this time the delusion lasted only
a couple of hours. I told my friend in a phone that it really works,
thank god, just to think about it again when I hung up. I had to admit
that I had lied, and fallen prey to the same illusion.

> No one asks you to swallow everything, in fact Jesus warns against it.   But let
> me ask you a question.  Do you beleive what you learn in history class, or for
> that matter anything in school.  I mean it's just what other people have told
> you and you don't want to swallow what others say. right ... ?

I used to believe what I read in books when I was younger, or what
other people told me, but I grew more and more skeptical the more I
read. I learned what it means to use _reason_.

As a student of chemistry, I had to perform a qualitative analysis
of a mixture of two organic compounds in the lab. I _hated_ experiments
like this - they are old-fashioned and increase the student's workload
considerably. Besides, I had to do it twice, since I failed in my first
attempt. However, I think I'll never forget the lesson: 

No matter how strongly you believe the structure of the unknown is X,
it may still be Y. It is _very_ tempting to jump into conclusions, take
a leap of faith, assure oneself, ignore the data which is inconsistent. 
But it can still be wrong. 

I found out that I was, after all, using exactly the same mechanism
to believe in god - mental self-assurance, suspension of fear, 
filtering of information. In other words, it was only me, no god
playing any part. 

> The life , death, and resurection of Christ is documented historical fact.

Oh? And I had better believe this? Dan, many UFO stories are much better
documented than the resurrection of Jesus. The resurrection is documented
quite haphazardly in the Bible - it seems the authors did not pay too
much attention to which wild rumour to leave out. Besides, the ends of
the gospels probably contain later additions and insertions; for instance,
the end of Mark (16:9-20) is missing from many early texts, says my Bible.

Jesus may have lived and died, but he was probably misunderstood.

> As much
> as anything else you learn.  How do you choose what to believe and 
> what not to?

This is easy. I believe that the world exists independent of my mind,
and that logic and reason can be used to interpret and analyse what I
observe. Nothing else need to be taken on faith, I will go by the
evidence. 

It makes no difference whether I believe George Washington existed or not.
I assume that he did, considering the vast amount of evidence presented.

> There is no way to get into a sceptical heart.  You can not say you have 
> given a 
> sincere effort with the attitude you seem to have.  You must TRUST, 
> not just go 
> to church and participate in it's activities.  Were you ever willing to
> die for what you believed?  

A liar, how do you know what my attitude was? Try reading your Bible
again. 

I was willing to die for my faith. Those who do are usually remembered
as heroes, at least among those who believe. Dan, do you think I'm
lying when I say I believed firmly for 15 years? It seems it is 
very difficult to admit that someone who has really believed does not
do so anymore. But I can't go on lying to myself.

Blind trust is dangerous, and I was just another blind led by the blind.
But if god really wants me, she'll know what to do. I'm willing. I just
don't know whether she exists - looking at the available evidence,
it looks like she doesn't. 

Petri",sci.med,0
DOC_0020,"If anyone has any information on this deficiency I would very greatly
appreciate a response here or preferably by Email.  All I know at this
point is a deficiency can cause myoglobin to be released, and in times
of stress and high ambient temperature could cause renal failure.
x",alt.atheism,1
DOC_0021,"In article <uabdpo.dpo.uab.edu-280493114107@spam.dom.uab.edu> uabdpo.dpo.uab.edu!gila005 (Stephen Holland) writes:
>In article <1993Apr27.180334@betsy.gsfc.nasa.gov>,
>ohandley@betsy.gsfc.nasa.gov wrote:
>> 
>> The second issue: [summarized]  He has had extra heartbeats for the past
>3 to 4 years, and once was symptomatic from them, with some
>lightheadedness.
>He is young, (30-ish), thin and in good
>> health (recent bloodtests were all normal), and do not smoke, use drugs or
>> caffeine, etc. I'm willing to accept the extra beats as ""normal"", but don't
>> want to ignore them if they might be some kind of warning symptom. The number
>> of PVC's seems to increase throughout the day, and with exercise (or something
>> as simple as climbing some stairs). Also, if I get up after sitting or lying
>> down for a while, I tend to get a couple of extra beats. Could they possibly
>> be related to the esophagous problems? Both seemed to develop at about the
>> same time.
>
>I' not an expert on heart problems, but PVC's are common and have been
>overtreated in the past.  My personal experience, and I have the same 
>history an build you do (related to the heart, that is), is that my PVC's
>come and go, with some months causing anxiety.  Taking on more fluids
>seems to help, and they seem worse in the summer.  Remember that a slow 
>heart rate will allow more PVC's to be apparent, so perhaps it is an 
>indication of a healthy cardiac system (but ask an expert about that
>last point, especially)

I too have had premature ventricular heartbeat, starting in 1974.  (These 
are not, by the way, ""extra"" heartbeats.  This is how they feel, and 
this is how I described them initially to the doctor, but they're 
actually *premature* heartbeats.  I would sometimes experience a lapse 
after one of these that went on for a suffocatingly long period of time, 
making me wonder if my heart were ever going to beat again.) 

I had them persistently for eighteen years.  Then I went on a low-fat 
diet, and they just stopped.  I haven't had a single episode of PVH 
for almost two years.  I know:  correlation does not imply causation. 
This is just FWIW.",alt.atheism,1
DOC_0022,"In article <1qi156INNf9n@senator-bedfellow.MIT.EDU>, tcbruno@athena.mit.edu (Tom Bruno) writes:
> 
> Wow.  Leave your terminal for a few months and everyone you remember goes
> away-- how depressing.  Actually, there are a few familiar faces out there,
> counting Bob and Kent, but I don't seem to recognize anyone else.  Has anyone
> heard from Graham Matthews recently, or has he gotten his degree and sailed
> for Greener Pastures (tm)?  
> 
> Which brings me to the point of my posting.  How many people out there have 
> been around alt.atheism since 1990?  I've done my damnedest to stay on top of
> the newsgroup, but when you fall behind, you REALLY fall behind (it's still not
> as bad as rec.arts.startrek used to be, but I digress).  Has anyone tried to
> keep up with the deluge?  Inquiring minds want to know!  Also-- does anyone
> keep track of where the more infamous posters to alt.atheism end up, once they
> leave the newsgroup?  Just curious, I guess.
> 
> cheers,
> tom bruno


I am one of those people who always willl have unlimited stores of unfounded
respect for people who have been on newsgroups/mailing lists longer than I
have, so you certainly have my sympathy Tom.  I have only been semi-regularly
posting (it is TOUGHto keep up) since this February, but I have been reading
and following the threads since last August: my school's newsreader was down
for months and our incompetent computing services never bothered to find a new
feed site, so it wasn't accepting outgoing postings.  I don't think anyone
keeps track of where other posters go: it's that old love 'em and leave 'em
Internet for you again...


best regards,",sci.med,0
